sol, median_wind, 0_median_wind, 0_hour_fraction, 1_median_wind, 1_hour_fraction, 2_median_wind, 2_hour_fraction, 3_median_wind, 3_hour_fraction, 4_median_wind, 4_hour_fraction, 5_median_wind, 5_hour_fraction, 6_median_wind, 6_hour_fraction, 7_median_wind, 7_hour_fraction, 8_median_wind, 8_hour_fraction, 9_median_wind, 9_hour_fraction, 10_median_wind, 10_hour_fraction, 11_median_wind, 11_hour_fraction, 12_median_wind, 12_hour_fraction, 13_median_wind, 13_hour_fraction, 14_median_wind, 14_hour_fraction, 15_median_wind, 15_hour_fraction, 16_median_wind, 16_hour_fraction, 17_median_wind, 17_hour_fraction, 18_median_wind, 18_hour_fraction, 19_median_wind, 19_hour_fraction, 20_median_wind, 20_hour_fraction, 21_median_wind, 21_hour_fraction, 22_median_wind, 22_hour_fraction, 23_median_wind, 23_hour_fraction
66, 4.824, 5.2795, 0.9975, 5.5575, 0.9975, 6.266, 0.995, 5.5255, 0.9975, 5.2975, 0.9975, 4.9495, 0.9975, 4.437, 0.9975, 4.911, 0.9975, 5.2, 0.481111, , , 3.622, 0.2, 3.946, 0.996389, 5.06, 0.997778, 4.505, 0.997778, 5.2435, 0.9975, 4.612, 0.9975, 3.856, 0.9975, 5.003, 0.9975, 3.945, 0.9975, 3.584, 0.995, 4.717, 0.9975, 4.1805, 0.9975, 4.382, 0.9975, 4.655, 0.997778
67, 4.679, 4.477, 0.9975, 5.349, 0.997778, 5.6545, 0.997778, 5.021, 0.995, 4.6735, 0.9975, 4.748, 0.9975, 4.306, 0.9975, 4.4965, 0.9975, 5.666, 0.997778, 2.297, 0.998333, 3.484, 0.995, 3.965, 0.989444, 4.435, 0.9975, 5.048, 0.9975, 4.207, 0.997778, 4.2355, 0.997222, 4.668, 0.997778, 4.6625, 0.9975, 3.317, 0.9975, 2.8155, 0.9975, 5.062, 0.995, 5.4945, 0.9975, 5.169, 0.9975, 4.868, 0.998056
68, 5.219, 5.1095, 0.9975, 4.168, 0.9975, 5.608, 0.997778, 5.7365, 0.997778, 5.2655, 0.997778, 5.201, 0.994722, 4.6225, 0.9975, 4.709, 0.997778, 5.537, 0.997778, 5.255, 0.997778, 3.801, 0.9975, 4.248, 0.9975, 5.781, 0.9975, 6.152, 0.9975, 5.698, 0.995, 5.8675, 0.9975, 5.1, 0.9975, 5.1335, 0.9975, 5.277, 0.9975, 4.13, 0.997778, 6.019, 0.997778, 5.17, 0.9975, 5.492, 0.994722, 5.175, 0.998056
69, 4.882, 5.1795, 0.997778, 7.2005, 0.997778, 6.3765, 0.9975, 5.6055, 0.9975, 5.6555, 0.9975, 5.5535, 0.9975, 4.822, 0.995, 5.2915, 0.9975, 6.368, 0.9975, 5.241, 0.9975, 3.487, 0.994722, 4.832, 0.997778, 4.3395, 0.998333, 4.234, 0.995, 3.991, 0.9975, 4.365, 0.9975, 4.037, 0.997222, 4.619, 0.997778, 3.6795, 0.994722, 3.7265, 0.994722, 4.133, 0.9975, 3.4345, 0.997778, 3.4715, 0.997778, 5.574, 0.995278
70, 4.2005, 4.1195, 0.9975, 4.2155, 0.997778, 4.641, 0.997778, 5.0035, 0.997778, 4.938, 0.9975, 4.584, 0.9975, 4.5075, 0.9975, 4.843, 0.995, 5.917, 0.9975, 2.555, 0.998056, 3.51, 0.9975, 3.722, 0.9975, 3.8825, 0.995, 4.725, 0.986944, 4.706, 0.995, 4.199, 0.9975, 3.49, 0.997222, 4.647, 0.997778, 3.4955, 0.9975, 3.4885, 0.9975, 3.814, 0.9975, 3.153, 0.997778, 3.332, 0.997778, 3.088, 0.995
71, 3.9535, 3.78, 0.994722, 4.195, 0.997778, 4.774, 0.997778, 5.1465, 0.9975, 5.5955, 0.9975, 4.8925, 0.9975, 4.4615, 0.997778, 3.7865, 0.997778, 4.54, 0.995, 3.426, 0.998056, 4.279, 0.995, 4.177, 0.997778, 4.714, 0.995, 4.708, 0.9975, 4.0015, 0.9975, 3.7175, 0.995, 1.1335, 0.997222, 2.559, 0.9975, 3.138, 0.9975, 2.7595, 0.997778, 2.9045, 0.995, 3.289, 0.995, 3.6955, 0.9975, 3.564, 0.997778
72, 4.291, 3.991, 0.995, 5.5605, 0.9975, 5.216, 0.9975, 6.0465, 0.997778, 5.533, 0.997778, 5.8195, 0.9975, 4.459, 0.9975, 4.8975, 0.9975, 5.5695, 0.995, 3.62, 0.998056, 3.6895, 0.9975, 5.178, 0.9975, 3.819, 0.997778, 5.0145, 0.997778, 4.3425, 0.9975, 3.995, 0.995, 3.35, 0.997222, 4.2975, 0.9975, 2.4365, 0.9975, 2.9345, 0.997778, 3.226, 0.997778, 2.357, 0.9975, 2.647, 0.9975, 3.771, 0.997778
73, 4.773, 3.792, 0.995, 4.8705, 0.9975, 5.329, 0.9975, 5.588, 0.997778, 5.65, 0.997778, 5.1835, 0.997778, 4.497, 0.9975, 4.82, 0.9975, 6.03, 0.995, 5.0015, 0.994722, 4.2195, 0.9975, 3.979, 0.9975, 4.405, 0.992222, 4.6305, 0.997778, 5.6, 0.9975, 5.048, 0.9975, 4.645, 0.995, 4.9365, 0.9975, 4.107, 0.9975, 2.403, 0.997778, 5.6115, 0.997778, 4.625, 0.9975, 3.8005, 0.9975, 3.3365, 0.9975
74, 5.038, 4.326, 0.995, 5.071, 0.9975, 5.2235, 0.997778, 5.2725, 0.997778, 4.771, 0.997778, 4.8685, 0.9975, 4.201, 0.9975, 4.684, 0.997778, 5.777, 0.995, 6.356, 0.9975, 5.313, 0.997778, 5.1125, 0.997778, 5.575, 0.9975, 5.643, 0.9975, 6.033, 0.997778, 6.0085, 0.997778, 5.9145, 0.994722, 5.145, 0.997778, 5.3535, 0.997778, 3.2275, 0.9975, 5.582, 0.9975, 5.0365, 0.997778, 4.71, 0.997778, 4.059, 0.9975
75, 4.734, 5.669, 0.995, 6.428, 0.997778, 5.204, 0.9975, 4.853, 0.9975, 4.568, 0.997778, 5.653, 0.997778, 5.027, 0.9975, 5.785, 0.9975, 6.752, 0.995, 5.859, 0.9975, 4.134, 0.995, 4.0285, 0.994722, 4.8315, 0.997778, 4.184, 0.996389, 5.464, 0.998889, 4.165, 0.995, 3.369, 0.9975, 3.886, 0.9975, 2.4565, 0.995, 2.562, 0.997778, 3.4335, 0.9975, 2.261, 0.992222, 2.6425, 0.997778, 4.773, 0.9975
76, 3.9415, 3.15, 0.9975, 3.839, 0.997778, 4.274, 0.997778, 4.64, 0.9975, 4.479, 0.9975, 4.7325, 0.997778, 4.424, 0.997778, 5.6625, 0.994722, 6.507, 0.865278, , , , , 4.9475, 0.843333, 4.64, 0.996944, 5.206, 0.997778, 4.586, 0.998333, 3.8735, 0.989722, 2.117, 0.995, 2.781, 0.9975, 3.0795, 0.997778, 2.9375, 0.997778, 3.41, 0.9975, 3.406, 0.9975, 2.988, 0.997778, 3.0415, 0.995278
77, 4.311, 3.454, 0.994722, 3.5775, 0.997778, 4.716, 0.997778, 4.9715, 0.9975, 5.1965, 0.997778, 4.749, 0.997778, 4.5545, 0.9975, 5.16, 0.9975, 5.6745, 0.995, 5.0485, 0.9975, 3.4475, 0.9975, 4.925, 0.997778, 4.915, 0.995, 4.204, 0.9975, 4.595, 0.9975, 4.196, 0.995, 3.3295, 0.9975, 4.2215, 0.997778, 4.2435, 0.997778, 3.083, 0.9975, 3.879, 0.9975, 3.425, 0.997778, 4.327, 0.9975, 3.6765, 0.997222
78, 4.663, 4.4185, 0.997778, 4.646, 0.9975, 4.6875, 0.997778, 5.4865, 0.997778, 5.6235, 0.9975, 5.707, 0.9975, 4.681, 0.995, 5.703, 0.9975, 6.708, 0.9975, 5.627, 0.997778, 3.174, 0.997778, 4.924, 0.9975, 4.942, 0.997778, 4.7655, 0.984167, 4.776, 0.968056, 4.745, 0.978611, 3.9835, 0.995, 4.725, 0.9975, 4.246, 0.997778, 2.663, 0.995, 3.911, 0.9975, 3.053, 0.995, 3.904, 0.9975, 4.371, 0.997222
79, 4.433, 3.9225, 0.997778, 3.998, 0.997778, 4.6595, 0.9975, 5.383, 0.997778, 5.5755, 0.997778, 5.255, 0.994722, 4.751, 0.997778, 5.491, 0.997778, 6.074, 0.9975, 4.9865, 0.997778, 4.052, 0.997778, 3.716, 0.992222, 4.893, 0.989444, 4.4105, 0.995, 4.103, 0.992222, 4.366, 0.997778, 3.5765, 0.997778, 4.367, 0.9975, 4.3, 0.997778, 3.4445, 0.986944, 3.764, 0.995, 3.2265, 0.997778, 3.588, 0.9975, 4.335, 0.996944
80, 4.696, 3.7365, 0.997778, 4.134, 0.9975, 4.6565, 0.9975, 5.224, 0.995, 5.19, 0.9975, 4.9645, 0.997778, 6.1345, 0.997778, 4.6695, 0.9975, 5.4585, 0.997778, 5.208, 0.997778, 4.112, 0.9975, 5.335, 0.995, 4.846, 0.997778, 5.5415, 0.992222, 5.88, 0.997778, 6.337, 0.997778, 5.6775, 0.9975, 4.8945, 0.997778, 4.449, 0.995, 2.446, 0.997778, 3.611, 0.997778, 3.992, 0.9975, 4.287, 0.997778, 4.0605, 0.997222
81, 4.922, 4.9135, 0.9975, 4.13, 0.995, 5.2195, 0.9975, 4.919, 0.9975, 5.4585, 0.997778, 5.4115, 0.9975, 5.479, 0.9975, 5.0335, 0.997778, 6.153, 0.997778, 6.6715, 0.995, 5.76, 0.997778, 4.6855, 0.9975, 5.467, 0.997778, 5.663, 0.997778, 4.7385, 0.995, 5.614, 0.997778, 4.147, 0.995, 4.216, 0.997778, 4.84, 0.997778, 2.374, 0.9975, 4.674, 0.997778, 3.7345, 0.997778, 3.146, 0.9975, 5.184, 0.996944
82, 4.2585, 4.7415, 0.9975, 4.166, 0.997778, 4.5485, 0.997778, 5.215, 0.9975, 4.7385, 0.997778, 4.699, 0.997778, 4.351, 0.9975, 5.012, 0.992222, 5.588, 0.9975, 4.6565, 0.997778, 3.998, 0.997778, 4.427, 0.9975, 4.245, 0.997778, 4.0335, 0.997778, 4.229, 0.995, 3.896, 0.997778, 2.617, 0.9975, 3.2795, 0.997778, 2.986, 0.996944, 2.397, 0.9975, 3.401, 0.997778, 2.266, 0.9975, 2.924, 0.997778, 4.715, 0.995
83, 4.037, 2.984, 0.997778, 3.716, 0.997778, 4.817, 0.9975, 5.103, 0.997778, 4.8695, 0.997778, 4.847, 0.9975, 4.918, 0.995, 4.8515, 0.9975, 6.5465, 0.997778, 6.268, 0.997778, 4.549, 0.9975, 4.419, 0.997778, 5.4845, 0.997778, 4.0485, 0.9975, 4.092, 0.995, 3.9065, 0.9975, 2.262, 0.997778, 2.6955, 0.997778, 2.489, 0.995, 0.747, 0.997778, 3.248, 0.9975, 3.323, 0.995, 3.126, 0.9975, 2.859, 0.996667
84, 4.027, 3.1315, 0.997778, 3.738, 0.9975, 5.2075, 0.997778, 4.782, 0.997778, 4.738, 0.995, 4.521, 0.997778, 4.5835, 0.9975, 4.038, 0.997778, 6.792, 0.9975, 5.9025, 0.9975, 4.135, 0.997778, 4.26, 0.992222, 4.709, 0.984167, 4.142, 0.9975, 3.911, 0.997778, 4.1625, 0.997778, 2.901, 0.9975, 3.72, 0.997778, 2.911, 0.995, 2.342, 0.995, 3.1565, 0.997778, 3.133, 0.997778, 3.5925, 0.997778, 3.0025, 0.996667
85, 4.355, 3.5565, 0.997778, 3.513, 0.995, 4.947, 0.997778, 5.67, 0.997778, 5.477, 0.9975, 5.0775, 0.997778, 4.947, 0.9975, 5.557, 0.997778, 6.046, 0.995, 6.234, 0.997778, 4.9095, 0.997778, 3.6425, 0.9975, 4.157, 0.997778, 4.144, 0.997778, 4.385, 0.9975, 4.489, 0.992222, 3.354, 0.997778, 4.224, 0.997778, 4.05, 0.9975, 2.645, 0.997778, 3.908, 0.9975, 3.648, 0.997778, 3.609, 0.995, 4.0495, 0.999167
86, 4.095, 3.995, 0.997778, 3.968, 0.997778, 4.5285, 0.997778, 5.379, 0.9975, 5.3165, 0.997778, 5.105, 0.994722, 4.6675, 0.997778, 4.1255, 0.9975, 5.749, 0.997778, 5.252, 0.996389, 3.43, 0.997778, 4.256, 0.997778, 4.6795, 0.9975, 4.021, 0.997778, 4.0395, 0.997778, 3.692, 0.995, 2.0975, 0.998889, 3.653, 0.997778, 4.027, 0.989722, 2.536, 0.995, 3.598, 0.997778, 3.286, 0.997778, 2.876, 0.997778, 3.955, 0.996389
87, 4.313, 3.4425, 0.997778, 3.8525, 0.9975, 4.838, 0.995, 4.942, 0.9975, 5.1505, 0.997778, 6.641, 0.997778, 4.6895, 0.9975, 4.4405, 0.997778, 5.126, 0.9975, 5.115, 0.995, 3.493, 0.998889, 3.957, 0.997778, 3.859, 0.995, 4.382, 0.997778, 4.758, 0.997778, 3.9935, 0.997778, 3.292, 0.996389, 3.616, 0.997778, 3.568, 0.997778, 2.666, 0.997778, 3.862, 0.992222, 4.716, 0.9975, 5.036, 0.995, 3.668, 0.998889
88, 4.666, 4.2055, 0.997778, 3.9295, 0.9975, 5.011, 0.997778, 4.995, 0.9975, 5.455, 0.997778, 4.924, 0.995, 5.9835, 0.997778, 4.641, 0.9975, 5.99, 0.997778, 7.585, 0.997778, 6.408, 0.9975, 4.713, 0.997778, 5.31, 0.995, 4.855, 0.997778, 5.1885, 0.9975, 5.4405, 0.997778, 3.542, 0.9975, 4.412, 0.997778, 4.8095, 0.9975, 2.162, 0.992222, 3.384, 0.9975, 2.764, 0.997778, 3.224, 0.9975, 4.442, 0.996389
89, 4.308, 4.5965, 0.9975, 3.847, 0.995, 4.8545, 0.9975, 5.0615, 0.997778, 5.2045, 0.997778, 4.68, 0.997778, 4.836, 0.997778, 5.1615, 0.9975, 5.89, 0.995, 6.051, 0.997778, 5.4335, 0.997778, 4.314, 0.9975, 4.298, 0.997778, 4.065, 0.9975, 3.9555, 0.995, 3.935, 0.995, 2.8015, 0.997778, 2.424, 0.9975, 2.961, 0.995, 2.115, 0.9975, 3.577, 0.995, 3.461, 0.997778, 2.462, 0.995, 4.4885, 0.998889
90, 4.337, 3.46, 0.997778, 4.022, 0.9975, 4.834, 0.997778, 5.359, 0.997778, 4.735, 0.995, 4.691, 0.9975, 4.7935, 0.997778, 5.2505, 0.997778, 7.032, 0.997778, 6.774, 0.997778, 5.233, 0.996389, 4.066, 0.997778, 6.1955, 0.9975, 5.147, 0.997778, 4.443, 0.9975, 4.744, 0.995, 3.553, 0.998889, 2.361, 0.997778, 2.753, 0.995, 0.7245, 0.989722, 3.013, 0.995, 3.104, 0.997778, 2.7675, 0.9975, 3.211, 0.996111
91, 4.1415, 3.275, 0.9975, 3.996, 0.995, 4.944, 0.997778, 4.8705, 0.997778, 4.845, 0.9975, 5.121, 0.997778, 4.7345, 0.9975, 4.542, 0.995, 7.305, 0.9975, 6.653, 0.997778, 4.974, 0.9975, 4.965, 0.996111, 4.514, 0.997778, 4.0255, 0.997778, 4.6235, 0.9975, 4.2325, 0.997778, 3.2235, 0.995, 2.617, 0.997778, 3.184, 0.9925, 2.3135, 0.995, 2.816, 0.9975, 3.0575, 0.997778, 3.3075, 0.9975, 3.031, 0.997778
92, 4.551, 3.2785, 0.9975, 3.703, 0.995, 4.7005, 0.997778, 5.2, 0.997778, 4.851, 0.997778, 4.847, 0.997778, 4.703, 0.9975, 5.3065, 0.995, 6.838, 0.995, 5.6225, 0.997778, 3.476, 0.995278, 4.251, 0.997778, 4.751, 0.9975, 3.243, 0.995, 4.729, 0.997778, 4.0285, 0.997778, 2.182, 0.997778, 1.257, 0.119167, , , , , , , , , , , 3.315, 0.805833
94, 3.777, , , , , , , , , , , , , , , 5.997, 0.695, 8.141, 0.997778, 7.273, 0.997778, 5.258, 0.997778, 4.297, 0.992222, 4.2555, 0.998889, 3.9335, 0.997778, 3.918, 0.995, 4.329, 0.996389, 3.147, 0.997778, 3.57, 0.995, 2.53, 0.997778, 2.33, 0.9975, 3.349, 0.997778, 3.123, 0.9975, 2.9275, 0.997778, 2.873, 0.2
95, 4.808, 4.2085, 0.9975, 4.0695, 0.997778, 4.6265, 0.9975, 5.4435, 0.997778, 5.55, 0.9975, 5.5405, 0.997778, 4.2865, 0.995, 5.649, 0.995, 6.5235, 0.997778, 6.4685, 0.997778, 6.059, 0.997778, 4.379, 0.997778, 4.6615, 0.995, 4.8985, 0.9975, 4.892, 0.997778, 5.731, 0.9975, 3.904, 0.997778, 3.891, 0.997778, 4.902, 0.997778, 2.38, 0.995, 3.868, 0.9975, 4.7135, 0.997778, 5.182, 0.997778, 3.803, 0.995833
96, 4.935, 6.068, 0.997778, 4.495, 0.995, 5.118, 0.997778, 5.0125, 0.9975, 5.0925, 0.997778, 4.756, 0.9975, 4.528, 0.997778, 4.774, 0.9975, 6.007, 0.995, 7.4145, 0.997778, 6.761, 0.997778, 5.648, 0.997778, 5.7585, 0.997778, 6.272, 0.997778, 5.275, 0.995, 5.944, 0.997778, 4.6965, 0.997778, 4.4725, 0.997778, 4.935, 0.997778, 2.411, 0.997778, 3.555, 0.995, 3.076, 0.997778, 4.454, 0.997778, 4.966, 0.998333
97, 4.672, 5.37, 0.997778, 5.3045, 0.997778, 4.9085, 0.9975, 5.458, 0.995, 5.296, 0.997778, 4.9225, 0.997778, 4.725, 0.997778, 5.8275, 0.997778, 6.7485, 0.997778, 6.527, 0.995278, 5.6575, 0.997778, 3.953, 0.998889, 3.908, 0.995, 4.285, 0.997778, 4.4125, 0.997778, 4.9035, 0.997778, 3.305, 0.996389, 3.2175, 0.997778, 2.618, 0.997778, 2.3345, 0.997778, 3.68, 0.997778, 2.93, 0.9975, 3.054, 0.995, 4.891, 0.998333
98, 4.388, 5.0995, 0.997778, 3.978, 0.997778, 4.504, 0.9975, 5.609, 0.997778, 5.141, 0.995, 5.254, 0.997778, 5.034, 0.997778, 5.226, 0.997778, 6.673, 0.997778, 7.079, 0.9975, 5.404, 0.995, 4.174, 0.997778, 5.118, 0.997778, 4.249, 0.997778, 3.91, 0.989722, 3.784, 0.997778, 2.98, 0.986667, 2.8645, 0.995, 2.757, 0.995, 2.415, 0.984167, 3.676, 0.951667, 3.2785, 0.997778, 3.1935, 0.997778, 3.796, 0.995556
99, 3.945, 3.39, 0.997778, 3.799, 0.997778, 4.8275, 0.997778, 5.353, 0.997778, 5.164, 0.997778, 4.765, 0.995, 5.086, 0.997778, 4.9005, 0.997778, 6.493, 0.997778, 6.851, 0.997778, 4.197, 0.9975, 3.53, 0.997778, 3.845, 0.995278, 4.013, 0.997778, 4.378, 0.997778, 3.6525, 0.996389, 3.049, 0.997778, 2.768, 0.9975, 2.8975, 0.995, 2.4025, 0.997778, 2.967, 0.997778, 3.438, 0.995, 3.4005, 0.997778, 2.8265, 0.997222
100, 4.079, 3.751, 0.997778, 3.8355, 0.997778, 4.342, 0.997778, 5.158, 0.9975, 5.155, 0.995, 4.9205, 0.997778, 4.8405, 0.997778, 5.4545, 0.995, 6.267, 0.9975, 5.622, 0.997778, 4.555, 0.995, 4.626, 0.997778, 4.429, 0.995, 3.99, 0.978611, 3.867, 0.981389, 3.8, 0.995278, 2.282, 0.989444, 2.767, 0.997778, 3.1945, 0.995, 2.3515, 0.9625, 3.1255, 0.997778, 3.6805, 0.9975, 3.412, 0.995, 3.316, 0.998056
101, 4.222, 3.4265, 0.9975, 3.953, 0.997778, 4.665, 0.9975, 5.161, 0.997778, 5.3085, 0.995, 4.5985, 0.9975, 4.4515, 0.997778, 5.3585, 0.995, 7.269, 0.997778, 6.609, 0.997778, 5.1655, 0.997778, 4.509, 0.995, 4.4175, 0.997778, 4.078, 0.997778, 3.9435, 0.997778, 3.968, 0.997778, 3.06, 0.997778, 2.8995, 0.995, 3.2485, 0.997778, 2.434, 0.997778, 2.939, 0.9975, 3.936, 0.997778, 4.1365, 0.997778, 3.951, 0.995556
102, 4.572, 3.9155, 0.997778, 3.804, 0.997778, 4.1475, 0.997778, 5.1305, 0.997778, 5.2275, 0.997778, 4.608, 0.995, 4.4995, 0.997778, 5.234, 0.995278, 6.211, 0.997778, 5.9445, 0.9975, 4.921, 0.997778, 4.724, 0.995, 4.576, 0.9975, 4.636, 0.997778, 4.319, 0.997778, 4.57, 0.997778, 3.649, 0.997778, 4.004, 0.997778, 4.1495, 0.995, 2.1405, 0.997778, 3.674, 0.9975, 4.9315, 0.997778, 5.4455, 0.997778, 4.25, 0.995278
103, 4.896, 5.07, 0.995, 5.4335, 0.997778, 4.694, 0.997778, 5.2315, 0.997778, 5.062, 0.997778, 4.9015, 0.997778, 4.93, 0.995, 6.561, 0.989722, 6.8385, 0.984167, 6.804, 0.9975, 6.2535, 0.997778, 5.982, 0.997778, 5.1385, 0.995, 5.3505, 0.997778, 4.866, 0.9925, 5.448, 0.997778, 3.532, 0.997778, 3.6705, 0.9975, 4.062, 0.995, 1.8425, 0.9925, 3.686, 0.997778, 2.526, 0.997778, 4.225, 0.997778, 5.138, 0.998056
104, 4.093, 5.197, 0.995, 3.9535, 0.997778, 4.6165, 0.997778, 5.1945, 0.997778, 5.2795, 0.997778, 4.613, 0.997778, 4.818, 0.995, 5.653, 0.995278, 6.967, 0.995, 5.2975, 0.996667, 2.444, 0.9975, 3.7075, 0.997778, 3.874, 0.997778, 3.882, 0.997778, 3.8835, 0.997778, 3.6935, 0.995278, 3.484, 0.998889, 2.677, 0.997778, 2.655, 0.9925, 1.7225, 0.995, 2.4185, 0.997778, 3.221, 0.9975, 3.2475, 0.997778, 4.4655, 0.997778
105, 3.865, 3.288, 0.997778, 3.99, 0.995, 4.6375, 0.997778, 4.914, 0.997778, 4.836, 0.998056, 4.348, 0.9975, 4.175, 0.995, 4.17, 0.997778, 4.762, 0.997778, 4.37, 0.997778, 3.373, 0.995, 3.6545, 0.992222, 4.111, 0.995, 3.9755, 0.997778, 5.174, 0.997778, 4.17, 0.997778, 3.376, 0.995, 2.4845, 0.997778, 3.135, 0.995, 2.25, 0.995, 2.2935, 0.997778, 3.536, 0.997778, 3.129, 0.997778, 3.2005, 0.997778
106, 3.999, 3.404, 0.995, 3.9435, 0.997778, 4.6185, 0.997778, 5.292, 0.997778, 4.983, 0.9975, 4.3475, 0.997778, 4.372, 0.995, 4.372, 0.9975, 4.904, 0.997778, 5.936, 0.997778, 4.1945, 0.995278, 4.2155, 0.997778, 4.328, 0.995, 3.8735, 0.9975, 3.9435, 0.989722, 3.75, 0.997778, 2.903, 0.997778, 3.4215, 0.997778, 3.19, 0.992222, 2.432, 0.9975, 3.4315, 0.997778, 3.736, 0.997778, 4.0105, 0.997778, 3.153, 0.997778
107, 4.043, 3.781, 0.995, 3.8445, 0.997778, 4.2305, 0.997778, 4.996, 0.997778, 4.6545, 0.997778, 4.332, 0.997778, 4.416, 0.995, 4.747, 0.9975, 5.2455, 0.997778, 5.986, 0.997778, 4.9295, 0.997778, 4.307, 0.997778, 4.88, 0.9975, 4.376, 0.995, 4.2095, 0.997778, 3.766, 0.989722, 2.496, 0.997778, 2.656, 0.997778, 2.974, 0.995, 2.422, 0.954722, 2.2565, 0.848889, 2.9, 0.997778, 2.991, 0.9975, 3.823, 0.989722
108, 4.2285, 3.146, 0.995, 3.952, 0.997778, 4.35, 0.997778, 4.791, 0.997778, 5.121, 0.9975, 4.791, 0.997778, 3.982, 0.995, 3.9465, 0.997778, 5.253, 0.997778, 5.783, 0.997778, 4.014, 0.996944, 4.727, 0.995, 4.849, 0.995, 4.5765, 0.9975, 5.082, 0.995, 3.7715, 0.997778, 3.296, 0.997778, 3.1955, 0.0786111, , , , , , , , , , , 2.728, 0.740833
112, 3.698, , , , , , , , , , , , , , , , , , , 4.2655, 0.418889, 3.528, 0.997778, 3.573, 0.997778, 3.792, 0.997778, 5.329, 0.995, 4.841, 0.997778, 3.443, 0.997778, 3.183, 0.997778, 2.973, 0.0755556, , , , , , , , , , , , 
113, 3.818, , , , , , , , , , , , , , , , , , , , , 3.353, 0.713889, 4.516, 0.997778, 5.381, 0.997778, 5.0285, 0.997778, 4.738, 0.997778, 3.63, 0.997778, 3.334, 0.995, 2.926, 0.283889, , , , , , , , , , , , 
114, 4.177, , , , , , , , , , , , , , , , , , , , , 4.213, 0.708333, 4.639, 0.997778, 4.871, 0.997778, 5.7075, 0.995278, 5.085, 0.997778, 4.151, 0.997778, 3.2255, 0.997778, 3.048, 0.286667, , , , , , , , , , , , 
115, 3.687, , , , , , , , , , , , , , , , , , , , , 4.304, 0.705833, 3.641, 0.997778, 3.6755, 0.9925, 6.6515, 0.997778, 5.4655, 0.997778, 3.477, 0.997778, 3.24, 0.997778, 2.925, 0.291944, , , , , , , , , , , , 
116, 4.473, , , , , , , , , , , , , , , , , , , 4.0355, 0.700278, 4.189, 0.997778, 5.016, 0.995278, 4.972, 0.997778, 3.84, 0.9975, 4.855, 0.997778, 5.282, 0.2975, , , , , , , , , , , , , , , , 
117, 3.5005, , , , , , , , , , , , , , , , , 4.966, 0.237778, 4.186, 0.996389, 3.9695, 0.997778, 5.3685, 0.9975, 5.6525, 0.997778, 4.811, 0.997778, 2.801, 0.997778, 5.174, 0.995278, 3.482, 0.983056, 2.5, 0.9925, 3.771, 0.995, 2.775, 0.997778, 3.2245, 0.997778, 3.366, 0.997778, 3.304, 0.997778, 3.706, 0.302778
118, 4.0505, 3.802, 0.997778, 4.1575, 0.997778, 4.8175, 0.997778, 4.9885, 0.997778, 4.673, 0.997778, 4.284, 0.995, 4.469, 0.997778, 5.2015, 0.995, 4.39, 0.9975, 4.901, 0.997778, 5.3195, 0.997778, 4.818, 0.995, 5.32, 0.997778, 4.552, 0.997778, 3.8665, 0.997778, 3.654, 0.995, 1.8245, 0.970556, 2.9505, 0.986944, 3.527, 0.997778, 2.9825, 0.997778, 3.249, 0.997778, 3.8335, 0.997778, 3.616, 0.995, 3.641, 0.997222
119, 3.9135, 3.3275, 0.997778, 3.915, 0.997778, 4.6165, 0.997778, 5.306, 0.997778, 4.744, 0.995, 4.2285, 0.997778, 4.416, 0.997778, 5.5195, 0.997778, 5.382, 0.997778, 5.51, 0.995, 5.564, 0.9975, 4.956, 0.997778, 3.88, 0.996389, 4.7675, 0.997778, 4.229, 0.997778, 3.523, 0.995, 3.3955, 0.997778, 2.834, 0.996389, 2.827, 0.997778, 2.5725, 0.833056, 2.685, 0.968056, 3.173, 0.995, 2.946, 0.997778, 3.458, 0.996944
120, 4.069, 2.917, 0.997778, 3.626, 0.997778, 4.369, 0.995, 4.975, 0.997778, 5.0415, 0.997778, 4.409, 0.319167, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.156, 0.681667
123, 3.76, , , , , , , , , , , , , , , 5.725, 0.6625, 6.151, 0.995278, 5.845, 0.997778, 5.268, 0.997778, 5.2205, 0.995, 4.127, 0.996944, 5.153, 0.997778, 3.761, 0.997778, 3.588, 0.997778, 3.324, 0.995278, 2.998, 0.998889, 3.2665, 0.997778, 2.689, 0.995, 2.666, 0.997778, 3.951, 0.997778, 4.0655, 0.997778, 3.037, 0.335278
124, 3.861, 2.605, 0.997778, 3.303, 0.995, 4.847, 0.997778, 4.9595, 0.997778, 4.539, 0.997778, 4.2305, 0.997778, 4.517, 0.997778, 5.591, 0.995, 5.3065, 0.997778, 5.4385, 0.997778, 5.193, 0.995, 4.25, 0.988333, 5.305, 0.995, 3.768, 0.997778, 3.861, 0.995, 3.768, 0.997778, 3.2285, 0.998889, 2.826, 0.997778, 2.955, 0.995, 2.347, 0.96, 2.505, 0.981667, 2.789, 0.997778, 3.415, 0.997778, 2.343, 0.996944
